algorithm_name,acc,loss,acc_list,loss_list,data_info,dataset,model,batch_size,local_epoch,lr,optim,extra_param
FedAvg_Without_Quant,0.9906,0.0274187005368992,"[0.0973, 0.0973, 0.102, 0.138, 0.3264, 0.4673, 0.4526, 0.6133, 0.7365, 0.7687, 0.8434, 0.8698, 0.8856, 0.8992, 0.9125, 0.9217, 0.9319, 0.9352, 0.9406, 0.9464, 0.9478, 0.9518, 0.9513, 0.9549, 0.9596, 0.9616, 0.9625, 0.9642, 0.9646, 0.9659, 0.9683, 0.9664, 0.9701, 0.9707, 0.9709, 0.972, 0.9726, 0.9717, 0.9739, 0.9738, 0.9736, 0.9753, 0.9751, 0.9741, 0.9761, 0.9764, 0.9764, 0.9761, 0.9772, 0.9777, 0.9774, 0.9782, 0.978, 0.9792, 0.9802, 0.9788, 0.9797, 0.9791, 0.9798, 0.9799, 0.9798, 0.9795, 0.9815, 0.9808, 0.9808, 0.9814, 0.9809, 0.9812, 0.982, 0.9819, 0.9813, 0.9814, 0.9821, 0.9819, 0.9822, 0.9822, 0.9822, 0.9825, 0.9823, 0.9827, 0.983, 0.982, 0.9831, 0.9824, 0.9823, 0.9833, 0.984, 0.9839, 0.9848, 0.9839, 0.984, 0.984, 0.984, 0.9835, 0.9844, 0.9849, 0.9846, 0.9848, 0.9847, 0.9844, 0.9852, 0.985, 0.9848, 0.9851, 0.9848, 0.9851, 0.9848, 0.9849, 0.9845, 0.9855, 0.9856, 0.9854, 0.9855, 0.9855, 0.9856, 0.9858, 0.9858, 0.9853, 0.9856, 0.9866, 0.9859, 0.9866, 0.9872, 0.987, 0.9867, 0.9869, 0.9875, 0.9867, 0.9869, 0.9869, 0.9867, 0.9866, 0.9868, 0.987, 0.9861, 0.9869, 0.9873, 0.9871, 0.9873, 0.9877, 0.9872, 0.9877, 0.988, 0.9876, 0.9875, 0.9872, 0.9864, 0.9871, 0.9877, 0.9873, 0.9879, 0.988, 0.9874, 0.988, 0.9878, 0.9872, 0.988, 0.9876, 0.988, 0.9884, 0.9881, 0.9886, 0.9889, 0.9886, 0.9889, 0.988, 0.9884, 0.9885, 0.9882, 0.9894, 0.9882, 0.9875, 0.9887, 0.989, 0.9886, 0.9887, 0.9883, 0.9886, 0.9888, 0.9886, 0.9888, 0.9885, 0.9886, 0.9887, 0.9884, 0.9887, 0.9885, 0.9885, 0.9882, 0.9884, 0.9885, 0.9885, 0.9894, 0.9885, 0.9894, 0.9888, 0.9885, 0.9888, 0.9884, 0.9886, 0.9889, 0.989, 0.9888, 0.989, 0.9888, 0.9893, 0.9885, 0.9889, 0.9891, 0.9889, 0.9894, 0.9889, 0.989, 0.9889, 0.9895, 0.9888, 0.9895, 0.9891, 0.9892, 0.9886, 0.9889, 0.9887, 0.989, 0.9891, 0.9886, 0.9888, 0.9889, 0.989, 0.9887, 0.9889, 0.9886, 0.9885, 0.9887, 0.9887, 0.9889, 0.989, 0.9895, 0.9892, 0.9892, 0.9894, 0.9894, 0.9883, 0.9895, 0.9895, 0.9889, 0.989, 0.9889, 0.9892, 0.9893, 0.9894, 0.9893, 0.9889, 0.9894, 0.9898, 0.9888, 0.9895, 0.9893, 0.9898, 0.9898, 0.9894, 0.9891, 0.9897, 0.99, 0.9896, 0.9896, 0.9896, 0.9891, 0.9895, 0.9895, 0.9898, 0.9901, 0.9891, 0.9892, 0.989, 0.9892, 0.9891, 0.9896, 0.9896, 0.9891, 0.989, 0.9896, 0.9897, 0.9897, 0.9894, 0.99, 0.9894, 0.9895, 0.9899, 0.9895, 0.9895, 0.9891, 0.9896, 0.9895, 0.9892, 0.9897, 0.9896, 0.9892, 0.9893, 0.989, 0.9895, 0.9894, 0.9896, 0.9894, 0.9898, 0.9896, 0.9894, 0.9887, 0.9896, 0.9894, 0.9899, 0.9896, 0.9893, 0.9899, 0.9897, 0.9894, 0.9895, 0.9895, 0.9893, 0.9897, 0.9901, 0.99, 0.9906, 0.99, 0.9896, 0.9894, 0.9893, 0.9896, 0.9897, 0.9898, 0.9903, 0.9897, 0.9897, 0.9899, 0.9899, 0.9897, 0.9898, 0.9893, 0.9895, 0.9894, 0.9898, 0.9898, 0.9897, 0.9899, 0.9901, 0.99, 0.9896, 0.9898, 0.9895, 0.9892, 0.9888, 0.9891, 0.9895, 0.9897, 0.9895, 0.9897, 0.9892, 0.9896, 0.9898, 0.9899, 0.9896, 0.9897, 0.9894, 0.9896, 0.9898, 0.9899, 0.9894, 0.9895, 0.9895, 0.9899, 0.9891, 0.9894, 0.9901, 0.9897, 0.9897, 0.9899, 0.9897, 0.9898, 0.9897, 0.99, 0.99, 0.9898, 0.99, 0.9897, 0.99, 0.9897, 0.9898, 0.9901, 0.9895, 0.9894, 0.9895, 0.9894, 0.9893, 0.9901, 0.9897, 0.9893, 0.9895, 0.9896, 0.9896, 0.9892, 0.9894, 0.9895, 0.9902, 0.989, 0.9898, 0.9898, 0.9896, 0.9898, 0.9896, 0.99, 0.9896, 0.9895, 0.9897, 0.9897, 0.9895, 0.9897, 0.9899, 0.9899, 0.9896, 0.99, 0.9901, 0.9902, 0.9899, 0.99, 0.99, 0.9902, 0.9895, 0.9898, 0.9899, 0.9902, 0.9899, 0.9897, 0.9897, 0.99, 0.9903, 0.99, 0.99, 0.9902, 0.9898, 0.9896, 0.9896, 0.9896, 0.9896, 0.9898, 0.9895, 0.9896, 0.9896, 0.9896, 0.9897, 0.99, 0.9893, 0.9895, 0.9895, 0.9899, 0.9896, 0.9899, 0.9898, 0.9895, 0.9897, 0.9899, 0.9898, 0.9901, 0.9901, 0.9897, 0.9894, 0.9901, 0.9897, 0.9897, 0.9902, 0.9899, 0.9894, 0.9901, 0.9897, 0.9901, 0.9897, 0.9898, 0.9899, 0.99, 0.9904, 0.9901, 0.9902, 0.9902, 0.9898, 0.99, 0.9902, 0.989, 0.9896, 0.9899, 0.9901, 0.9898, 0.99, 0.9903, 0.99, 0.9899, 0.9899, 0.9902, 0.99, 0.9899, 0.9901, 0.9897, 0.9898]","[2.3005856964111326, 2.292969468688965, 2.2829072372436525, 2.2677928451538087, 2.2412899642944337, 2.1855377639770506, 2.040592532348633, 1.6717776489257812, 1.1466547859191893, 0.8330438957214356, 0.585727805519104, 0.4727956716537476, 0.3965196762084961, 0.3444455068588257, 0.2824456359863281, 0.26105398530960083, 0.22847561511993408, 0.2107300498485565, 0.19029000954627992, 0.17319808032512665, 0.16925413343906404, 0.15553148491382598, 0.14915394694805145, 0.13981711027622223, 0.1279208287715912, 0.12314466321468354, 0.1170738957285881, 0.1136537938952446, 0.11026260907649994, 0.10739424996376037, 0.10394161363244056, 0.0996370835661888, 0.09315437270402908, 0.0930038145661354, 0.09165218278169632, 0.08873694341778755, 0.08558875464200974, 0.0845195255458355, 0.0821278003513813, 0.0797272069811821, 0.07877861711382866, 0.07706120022535325, 0.0745009142935276, 0.0735130395591259, 0.0712849399715662, 0.06936316691339016, 0.06889443939626216, 0.06774631913602353, 0.06675815853476524, 0.06559834305346011, 0.06712659219801426, 0.06379957171082497, 0.06260729301273822, 0.062258471336960795, 0.059520748978853226, 0.060125244355201724, 0.05990047776401043, 0.05928102385699749, 0.058601671820878984, 0.056401320929825305, 0.056252763932943345, 0.05603546197265387, 0.05436366647332907, 0.054626708015799524, 0.053701475279033184, 0.054902987341582776, 0.054532280805706976, 0.05118013278841972, 0.05182264517694712, 0.0510417588070035, 0.05142277820408344, 0.050926540456712244, 0.050456969457864764, 0.04975718865543604, 0.05004494387879968, 0.04816042981743813, 0.04809681707620621, 0.04726885911002755, 0.04729450295269489, 0.04725398592054844, 0.04655042700991034, 0.047020596899092194, 0.04596192551702261, 0.04618983568847179, 0.045496339517086745, 0.04485095013231039, 0.04378269802853465, 0.04405547113716602, 0.042570900248736145, 0.04267098938971758, 0.04247189840376377, 0.042968358891457316, 0.04303471477478742, 0.04233307078406215, 0.04185714356005192, 0.041157773721963165, 0.04097324208691716, 0.03962000354751945, 0.03969118571802974, 0.03966656490117312, 0.040255255529284474, 0.03957988501563668, 0.03960275443866849, 0.040009918096661566, 0.04009820223376155, 0.04037262676209211, 0.03944662167653441, 0.03816750832125545, 0.03868788452669978, 0.03775171579495072, 0.03816335246413946, 0.03786274383962154, 0.038180358712002635, 0.037479399064928295, 0.0385531126819551, 0.03686248498260975, 0.03735165917873383, 0.03697289296127856, 0.036195835627615455, 0.03543107945472002, 0.035829577653110026, 0.0356605218835175, 0.034280283284187314, 0.034987206670641896, 0.03459173118248582, 0.03459960187897086, 0.03440914693586528, 0.03627371660619974, 0.03437105583399534, 0.03449921260252595, 0.03545417827628553, 0.03457635976150632, 0.03412961379140615, 0.03416172509305179, 0.03443130531199277, 0.03377682857476175, 0.03355199982114136, 0.03365276980027557, 0.03306879084482789, 0.033285243266820905, 0.033887329310923815, 0.0334961970794946, 0.03408195264339447, 0.03360070552974939, 0.033594409952685235, 0.033895495925471184, 0.034077349735051395, 0.033576961014419794, 0.03315229115448892, 0.03351074211113155, 0.0323324639018625, 0.031269778322055936, 0.03122790057733655, 0.03154416680932045, 0.03198447085954249, 0.032303409844264386, 0.03176104271672666, 0.0322766011968255, 0.030841771095246075, 0.030986098179966212, 0.03012809389233589, 0.029974548695236445, 0.029238711101561784, 0.029944937838241457, 0.029978628893196583, 0.03045325391702354, 0.03051051791012287, 0.030014297078363596, 0.030537371849641205, 0.029868744572624565, 0.02984683580696583, 0.03074805366974324, 0.029745927071385087, 0.029446464180387558, 0.03101763531602919, 0.030849980627186597, 0.030364915785193444, 0.029781265667080878, 0.029968213253468275, 0.02993898638188839, 0.029701561522856353, 0.030473131432756782, 0.02999479689504951, 0.029354948746040464, 0.0292220637710765, 0.02933201197143644, 0.029215363282337786, 0.029361674733273686, 0.029547959009930493, 0.029476144725643097, 0.029599732376262546, 0.02893015378508717, 0.029034872198477387, 0.029027042903378607, 0.029031796663627027, 0.029542328133247794, 0.029850536852888764, 0.029212117026560007, 0.02999635224789381, 0.028563915436156093, 0.029146755152754486, 0.029321828162111343, 0.028893152885138988, 0.027707622680068017, 0.028546665228530766, 0.028942629307880996, 0.030720572273805737, 0.028934664122387765, 0.02953614173140377, 0.02945683311074972, 0.030430157828703522, 0.029255547662824392, 0.028574152515642343, 0.028739419772289693, 0.028415501504577695, 0.028520021914504468, 0.02858910587411374, 0.029076151608582585, 0.029452322634868324, 0.0299220347892493, 0.029336278357263653, 0.029461339498776943, 0.029383567311242222, 0.02874490739926696, 0.029282365035731346, 0.02832785640405491, 0.029449756576027723, 0.028792216716427357, 0.02946194014940411, 0.029409260764345527, 0.029553515832871198, 0.030139564331714063, 0.029471039355173707, 0.029108088933862745, 0.02887246499946341, 0.029124750063288955, 0.028441529070772232, 0.02900666802180931, 0.02896185799399391, 0.028887363397236913, 0.02881334814047441, 0.029023060470912604, 0.029136912060528992, 0.02973321775831282, 0.029851242582686247, 0.029265449175518005, 0.029618752128537745, 0.02980810064068064, 0.029095581821165978, 0.028611584352795035, 0.028836617362406104, 0.029570714506320657, 0.028820806968491524, 0.02882315425351262, 0.03058307447358966, 0.029024842214025556, 0.029619863083120434, 0.02787538129668683, 0.02784046594602987, 0.028100129850395023, 0.02838405799921602, 0.028445241364138202, 0.02806336054643616, 0.02851325218807906, 0.02762872888892889, 0.02829419479817152, 0.02807551491940394, 0.02774069727053866, 0.02792588227801025, 0.027936090720351785, 0.02767448803251609, 0.028932956513296814, 0.028806835429696365, 0.029028453288041055, 0.02863775735483505, 0.0282580298287794, 0.027731280794972554, 0.027797623522020875, 0.028267380922473967, 0.02903537249621004, 0.02807102830996737, 0.028083388673188166, 0.02840578183028847, 0.02837830806216225, 0.027939001138089226, 0.028358246353268623, 0.028131755218468606, 0.02814072482343763, 0.02822670266907662, 0.028328898454038427, 0.028101700618257747, 0.028496802249737083, 0.02809476261991076, 0.028328470146376638, 0.028963297886168585, 0.028617841539531945, 0.028938984055351467, 0.028881559692649172, 0.029511371528916062, 0.028649769074236973, 0.029125023282319307, 0.028695050302613528, 0.028535730257024987, 0.027899401191808282, 0.02860031196773052, 0.02851753587909043, 0.029424365102127193, 0.028319528284715487, 0.02857231681630947, 0.02836232083151117, 0.02854162771878764, 0.02893055563173257, 0.0280308664558921, 0.02817798320548609, 0.02846399116842076, 0.028817714763525872, 0.028861249131429942, 0.028828838572464884, 0.028714912484027445, 0.02808953286083415, 0.02829632031475194, 0.028002268956275656, 0.028269454606156798, 0.02842695925203152, 0.028820812082244084, 0.028693083150172605, 0.028185861651739107, 0.02864957170318812, 0.028874670923221855, 0.02781285846764222, 0.028119886285765096, 0.027698174233501776, 0.02743112602061592, 0.02806881972248666, 0.02847086443528533, 0.028283460718393327, 0.02834630523463711, 0.02840802717921324, 0.02872610829700716, 0.02789265067074448, 0.028078482600394635, 0.02847996899583377, 0.027875968113821, 0.028425425965338945, 0.027721541422326117, 0.02850393660706468, 0.027979722742643206, 0.028206353415921332, 0.02876470333803445, 0.02911441029482521, 0.027944689291203393, 0.02808750427244231, 0.02741870053689927, 0.027745315003115684, 0.027728507859865203, 0.028542529574781657, 0.028099831135710702, 0.028106094230758025, 0.0276558871735353, 0.02796858998471871, 0.02809275034638122, 0.028730992661882192, 0.028443233502632937, 0.029059186789905652, 0.028145698832394556, 0.02834513857359998, 0.028503476370591672, 0.027959466800419615, 0.02807135633176658, 0.028043005462060684, 0.02790274118357338, 0.027881416226644067, 0.027858003949769772, 0.028112443950795568, 0.028245404777978548, 0.027847028706688433, 0.027768422025674953, 0.028384726764587684, 0.02821813602601178, 0.02886998544819653, 0.028489372399332934, 0.02816360628651455, 0.02839001038975548, 0.027935645054699854, 0.027988011661730705, 0.02796756388109643, 0.028187234613206238, 0.028956946817040443, 0.028734667466254905, 0.02861932220328599, 0.029035870588663967, 0.028457246703002603, 0.028560859157983214, 0.028729572866577655, 0.028425054588983766, 0.02829073773920536, 0.028670518571627328, 0.028693885653070173, 0.0296173362610396, 0.02882782540237531, 0.028532997597614303, 0.028846428412757814, 0.02919561366671696, 0.02905249486172106, 0.02857360754890833, 0.028611572532891295, 0.02843711483210791, 0.028562187110818923, 0.0286549002623884, 0.028883902140683496, 0.02890733983744867, 0.028987491910741663, 0.02911089076155331, 0.029666004917630925, 0.029484756956645288, 0.028844339013448916, 0.028935148137365467, 0.028513711433159186, 0.028242332117957996, 0.028639849045174196, 0.028758036838844418, 0.028736174514633603, 0.02848082816794049, 0.028959210043679923, 0.02842502424058039, 0.028574569280387367, 0.028480846790538635, 0.02857881162550766, 0.028687107113271486, 0.02873728646771051, 0.029251385199523066, 0.028748807471408507, 0.028626414722646588, 0.029087555918609724, 0.029296641690202522, 0.02957908674835926, 0.029407065042830072, 0.029677660031500273, 0.029398597283638084, 0.03002442964054644, 0.02947436760785058, 0.02951794610605575, 0.02941462040292099, 0.02898856725054793, 0.02936747505115345, 0.02938444267497398, 0.029301512303971686, 0.029334654150274583, 0.029063484506704845, 0.029414822047250346, 0.028913054290320723, 0.02903753690845333, 0.02916141445240937, 0.029655370593606494, 0.029178354739095084, 0.029318130635749548, 0.02873138774903491, 0.02833368360477034, 0.028867585077672266, 0.028951755924196913, 0.029109010564698837, 0.02895683078977745, 0.029852056701597757, 0.02997688298849389, 0.029244601288810373, 0.029107761216931975, 0.02962999476029072, 0.029140615486109165, 0.029263404163718223, 0.030104886589222588, 0.029733498420903923, 0.029468186965910716, 0.02974201400198508, 0.030043344877264462, 0.029777868827432392, 0.029770390411862174, 0.029836655742814765, 0.030133053848147393, 0.030465711265522985, 0.029921934737218544, 0.03007045352414716, 0.029885520421084947, 0.029725106198445428, 0.029932731351337862, 0.03046481429178966, 0.029721224027103744, 0.02953363314650487, 0.029452712302899454, 0.029663107768283226, 0.030266492551995906, 0.029695969088678248, 0.030185625250299927, 0.029688747236528434, 0.029767365618702024, 0.02994800404998241, 0.030087436378223358, 0.030664265063026688, 0.02965059396327706, 0.030033828844840172, 0.029840572451963088]","[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]]",mnist,mnist,64,2,0.05,Adam,
